means of hyperlinks	middel van hiperskakels	2
the basic meaning	die basiese betekenis	2
basic meaning	basiese betekenis	2
text is connected	teks is verbind	2
hypertextual links	hipertekstuele skakels	2
are different ways	is verskillende maniere	2
in specific	in spesifieke	2
often combined	dikwels gekombineer	2
a single coherent	n enkele samehangende	2
single coherent	enkele samehangende	2
the transcription	die transkripsie	2
rationalistic	rasionalistiese	2
the events in story	die gebeure in die verhaal	2
embedded images	ingebedde beelde	2
visual interpretation	visuele interpretasie	2
implicit reference	implisiete verwysing	2
implicit reference to	implisiete verwysing na	2
to the subject	na die onderwerp	2
text uses surreal	teks gebruik surrealistiese	2
uses surreal	gebruik surrealistiese	2
text uses surreal images	teks gebruik surrealistiese beelde	2
uses surreal images	gebruik surrealistiese beelde	2
surreal images	surrealistiese beelde	2
text uses surreal images to	teks gebruik surrealistiese beelde om	2
uses surreal images to	gebruik surrealistiese beelde om	2
surreal images to	surrealistiese beelde om	2
metaphors make	metafore maak	2
it clear	dit duidelik	2
it clear that	dit duidelik dat	2
juxtaposition of two	jukstaposisie van twee	2
two short	twee kort	2
ambiguous nature	dubbelsinnige aard	2
nature allows	aard laat	2
nature allows the	aard laat die	2
usage of	gebruik van	2
usage of the	gebruik van die	2
text uses a relatively	teks gebruik n relatief	2
uses a relatively	gebruik n relatief	2
flashbacks	terugflits	2
her anger	haar woede	2
in passive	met passiewe	2
and offers a	en bied n	2
hypertext creates a non	hiperteks skep n nie	2
hypertext creates a non linear	hiperteks skep n nie lineêre	2
inversion	omkering	2
inversion of	omkering van	2
component	tekskomponent	2
it creates	dit skep	2
it creates a	dit skep n	2
a new and	n nuwe en	2
disjunctures	disjunkture	2
disjunctures to	disjunkture om	2
contains multiple storylines	bevat veelvuldige storielyne	2
an external reference	n eksterne verwysing	2
an external reference to	n eksterne verwysing om	2
external reference to	eksterne verwysing om	2
uses an internal	gebruik n interne	2
multiple codes and	veelvuldige kodes en	2
character and the literary	karakter en die literêre	2
interspersed with various	afgewissel met verskeie	2
similar words	soortgelyke woorde	2
similar words or	soortgelyke woorde of	2
words or expressions	woorde of uitdrukkings	2
also called	ook genoem	2
of the critique	van die kritiek	2
of the critique	van die kritiek op	2
fantasy of	fantasie van	2
contingency of	gebeurlikheid van	2
dictate	dikteer	2
modern text is	moderne teks word	2
each year	elke jaar	2
meaning in context	betekenis in konteks	2
context through	konteks deur	2
complex layering	komplekse gelaagdheid	2
complex layering of	komplekse gelaagdheid van	2
a juxtaposition between	n jukstaposisie tussen	2
juxtaposition between two	jukstaposisie tussen twee	2
text uses rhetorical features	teks gebruik retoriese kenmerke	2
uses rhetorical features	gebruik retoriese kenmerke	2
rhetorical features of	retoriese kenmerke van	2
includes language	sluit taal	2
between objective	tussen objektiewe	2
code	kodewoorde	2
structure involves	struktuur behels	2
involves the construction of	behels die konstruksie van	2
a significant effect	n beduidende uitwerking	2
significant effect	beduidende uitwerking	2
a significant effect on	n beduidende uitwerking op	2
significant effect on	beduidende uitwerking op	2
unlikely	waarskynlik	2
use social	gebruik sosiale	2
software to	sagteware om	2
support and	ondersteuning en	2
the arguments in	die argumente in	2
the arguments in	die argumente in die	2
in the text through	in die teks deur	2
texts present facts	tekste bied feite	2
present facts	bied feite	2
values and ideas	waardes en idees	2
explores the role	ondersoek die rol	2
explores the role of	ondersoek die rol van	2
by a soundtrack	deur n klankbaan	2
soundtrack of	klankbaan van	2
nevertheless	nietemin	2
text claims that the	teks beweer dat die teks	2
text ensures	teks verseker	2
ensures that the reader	verseker dat die leser	2
and words in	en woorde op	2
and words in a	en woorde op n	2
in a dynamic	op n dinamiese	2
all historical	alle historiese	2
activities	klaskameraktiwiteite	2
critical reading and	kritiese lees en	2
aimed at a	wat op n	2
theater of	teater van	2
a psychoanalytic	n psigoanalitiese	2
constant reference to the	voortdurende verwysing na die	2
the correlation between	die korrelasie tussen	2
iridescent	iriserende	2
a permanent	n permanente	2
change on	verandering op	2
a metaphor and	n metafoor en	2
explicitly refers	verwys eksplisiet	2
explicitly refers to	verwys eksplisiet na	2
postmodernism with	postmodernisme met	2
intratextuality	intratekstualiteit	2
makes personal	maak persoonlike	2
personal observations	persoonlike waarnemings	2
relationship in a	verhouding in n	2
knows the	weet die	2
text is fiction	teks is fiksie	2
is fiction	is fiksie	2
appropriated	toegeëien	2
theory textbooks	mediateorie handboeke	2
irreversibly	onomkeerbaar	2
storylines to	storielyne om	2
narrative conveys	narratief dra	2
textual audiovisual	tekstuele oudiovisuele	2
audiovisual experience	oudiovisuele ervaring	2
blurs the distinction between fact	vervaag die onderskeid tussen feit	2
the distinction between fact	die onderskeid tussen feit	2
distinction between fact	onderskeid tussen feit	2
blurs the distinction between fact and	vervaag die onderskeid tussen feit en	2
the distinction between fact and	die onderskeid tussen feit en	2
distinction between fact and	onderskeid tussen feit en	2
interpretation which	interpretasie wat	2
the investigation of	die ondersoek van die	2
investigation of the	ondersoek van die	2
are very popular	is baie gewild	2
very popular among	baie gewild onder	2
message has	boodskap het	2
message has a	boodskap het n	2
has a strong emotional	het n sterk emosionele	2
that the reader	waarmee die leser	2
reflects a certain	weerspieël n sekere	2
text is modeled	teks is geskoei	2
text is modeled on	teks is geskoei op	2
is modeled on the	is geskoei op die	2
modeled on the	geskoei op die	2
floor	vloerplan	2
text although	teks hoewel	2
work presents	werk bied	2
texts within a	tekste binne n	2
is a technique that	is n tegniek wat	2
analyzes rhetorical	ontleed retoriese	2
text makes	teks voer	2
conventional ways of	konvensionele maniere van	2
text overemphasizes	teks oorbeklemtoon	2
overemphasizes	oorbeklemtoon	2
speaking and	praat en	2
objections	besware	2
objections to	besware teen	2
to traditional	teen tradisionele	2
are rooted	is gewortel	2
are rooted in	is gewortel in	2
interpreted as	geïnterpreteer as	2
interpreted as a	geïnterpreteer as n	2
as a living	as n lewende	2
from or	van of	2
between a text and its	tussen n teks en sy	2
a text and its	n teks en sy	2
a crucial role	n deurslaggewende rol	2
crucial role	deurslaggewende rol	2
reflects the importance	weerspieël die belangrikheid	2
reflects the importance of	weerspieël die belangrikheid van	2
the importance of language	die belangrikheid van taal	2
which refers	wat verwys	2
which refers to	wat verwys na	2
function of	verwysingsfunksie van	2
explores the potential	ondersoek die potensiaal	2
explores the potential of	ondersoek die potensiaal van	2
for multi	vir multi	2
or commentary	of kommentaar	2
well as a	sowel as n	2
as a formal	as n formele	2
of narrative structure and	van narratiewe struktuur en	2
highly readable	hoogs leesbare	2
an initial	n aanvanklike	2
paradox that	paradoks wat	2
previously written	voorheen geskrewe	2
a specific aspect	n spesifieke aspek	2
a specific aspect of	n spesifieke aspek van	2
structure of the text uses	struktuur van die teks gebruik	2
progression	voortgang	2
main	hoofsin	2
a thesis	n tesis	2
the central theme of	die sentrale tema van	2
text limits its	teks beperk sy	2
limits its	beperk sy	2
primary focus	primêre fokus	2
of quotations from the	van aanhalings uit die	2
tear	skeur	2
readers read	lesers lees	2
and music to	en musiek om	2
imaginative and	verbeeldingryke en	2
environments	aanlynomgewings	2
across a wide	oor n wye	2
a wide range	n wye verskeidenheid	2
wide range	wye verskeidenheid	2
text mixes	teks vermeng	2
text claims to be	teks beweer dat dit	2
be a	dit n	2
waves of	golwe van	2
sympathy for	simpatie vir	2
a lonely	n eensame	2
people may	mense kan	2
unrequited	onbeantwoorde	2
unrequited love	onbeantwoorde liefde	2
messages to the	boodskappe aan die	2
is extensively	is omvattend	2
is clear in	is duidelik in	2
article proposes a new	artikel stel n nuwe	2
trivial	triviale	2
saturated	versadigde	2
into a new	in n nuwe	2
particularly effective	veral effektief	2
randomly ordered	willekeurig geordende	2
ordered list of	geordende lys van	2
a note	n noot	2
a note of	n noot van	2
optimism	optimisme	2
is explicit about	is eksplisiet oor	2
explicit about	eksplisiet oor	2
about the issues	oor die kwessies	2
novel demonstrates	roman demonstreer	2
the memories	die herinneringe	2
the memories of	die herinneringe van	2
rewarded with	beloon met	2
rewarded with a	beloon met n	2
a happy	n gelukkige	2
movie has	fliek het	2
has a political	het n politieke	2
a certain amount	n sekere mate	2
certain amount	sekere mate	2
a certain amount of	n sekere mate van	2
certain amount of	sekere mate van	2
amount of	mate van	2
determined in	bepaal in	2
by readers and	deur lesers en	2
operates on	werk op	2
a disruption	n ontwrigting	2
reading is	leeswerk word	2
if a	as n	2
not available	nie beskikbaar	2
these terms	hierdie terme	2
databases or	databasisse of	2
usually ignore	ignoreer gewoonlik	2
many aspects of	baie aspekte van	2
in linear terms	in lineêre terme	2
linear terms	lineêre terme	2
mutates	muteer	2
words a	woorde n	2
a hypertext is	n hiperteks is n	2
hypertext is a linear	hiperteks is n lineêre	2
the subject of this	die onderwerp van hierdie	2
video interviews	video onderhoude	2
battles	gevegte	2
projections of	projeksies van	2
the theorists who	die teoretici wat	2
theorists who	teoretici wat	2
abstractions	abstraksies	2
tend to appeal	geneig om by	2
handles	hanteer	2
technical aspects	tegniese aspekte	2
technical aspects of	tegniese aspekte van	2
of editing	van redigering	2
easier for the	makliker vir die	2
audience than	gehoor as	2
characters of a	karakters van n	2
of a given text	van n gegewe teks	2
a given text	n gegewe teks	2
given text	gegewe teks	2
important themes	belangrike temas	2
manipulate or	manipuleer of	2
are 3	is 3	2
people and places	mense en plekke	2
and places from	en plekke uit	2
places from	plekke uit	2
from their own	uit hul eie	2
involvement with	betrokkenheid by	2
is a verbal	is n verbale	2
imagine and	verbeel en	2
and thus	en sodoende	2
introduction to an	inleiding tot n	2
an anecdote that	n anekdote wat	2
anecdote that	anekdote wat	2
human interest	menslike belangstelling	2
within the work	binne die werk	2
technology creates	tegnologie skep	2
technology creates more	tegnologie skep meer	2
often involves the	behels dikwels die	2
often involves the use	behels dikwels die gebruik	2
often involves the use of	behels dikwels die gebruik van	2
technological change	tegnologiese verandering	2
low frequency	lae frekwensie	2
and participants	en deelnemers	2
their influence	hul invloed	2
their influence on	hul invloed op	2
weakness of	swakheid van	2
popularization	popularisering	2
popularization of	popularisering van	2
of social networks	van sosiale netwerke	2
language has its	taal het sy	2
language has its own	taal het sy eie	2
not surprising	nie verbasend	2
surprising	verbasend	2
more entertaining	meer vermaaklik	2
clothing is	klere is	2
destructive	destruktiewe	2
on the dominant	op die dominante	2
the structure of social	die struktuur van sosiale	2
structure of social	struktuur van sosiale	2
of face	van aangesig	2
of face to	van aangesig tot	2
of face to	van aangesig tot aangesig	2
joy	vreugde	2
attitude	ingesteldheid	2
the temporal and	die tydelike en	2
the temporal and spatial	die tydelike en ruimtelike	2
temporal and spatial	tydelike en ruimtelike	2
by means of rhetorical	deur middel van retoriese	2
means of rhetorical	middel van retoriese	2
repetition	teksherhaling	2
is hidden	is versteek	2
is hidden in	is versteek in	2
hidden in	versteek in	2
recognition	gesigherkenningsagteware	2
presented	voorgestelde	2
provides an ideal	bied n ideale	2
provides an ideal context	bied n ideale konteks	2
an ideal context	n ideale konteks	2
ideal context	ideale konteks	2
provides an ideal context for	bied n ideale konteks vir	2
an ideal context for	n ideale konteks vir	2
ideal context for	ideale konteks vir	2
editing	filmredigering	2
development of digital	ontwikkeling van digitale	2
platforms	multimediaplatforms	2
third of the	derde van die	2
for theoretical	vir teoretiese	2
text contains less	teks bevat minder	2
contains less	bevat minder	2
are caricatures	is karikature	2
are caricatures of	is karikature van	2
caricatures of	karikature van	2
of stereotypical	van stereotipiese	2
